,key,author,comment,hashtags,mentions,processed_comments_without_microtext
122,https://www.instagram.com/p/B9Z-zdgJ_3s/,fbh1223,You guys that are in the Trump trance make me sick. Wake up!,,,guy trump trance make sick wake
123,https://www.instagram.com/p/B9Z-zdgJ_3s/,amai._.panda,Only bc it’s Tennessee and not California or something,,,bc ’ tennessee california something
124,https://www.instagram.com/p/B9Z-zdgJ_3s/,uncle_denny46,No disaster proclamation or financial help. Hey he forgot the paper towels. Lol,,,disaster proclamation financial help hey forget paper towel lol
125,https://www.instagram.com/p/B9Z-zdgJ_3s/,xxtra.guac,Surprised he’s not flinging paper towel rolls,,,surprise ’ fling paper towel roll
126,https://www.instagram.com/p/B9Z-zdgJ_3s/,jciv1378,I wouldn't let him touch a plain old rock let alone let him touch a baby sheesh smh,,,wouldnt let touch plain old rock let alone let touch baby sheesh smh
127,https://www.instagram.com/p/B9Z-zdgJ_3s/,parsapedram60,I wish l could see Donald Trump face to face..He is really a great hero who does his best for his country... He is a real hero.. thank him as much as you can...,,,wish l could see donald trump face facehe really great hero best country real hero thank much
128,https://www.instagram.com/p/B9Z-zdgJ_3s/,j.israelalarcon,🤮🤮🤮🤮🤮🤮🤮,,,🤮 🤮 🤮
129,https://www.instagram.com/p/B9Z-zdgJ_3s/,jtaz5,Did he throw paper towel rolls at people?,,,throw paper towel roll people
130,https://www.instagram.com/p/B9Z8qBkjX8t/,abcnews,"JUST IN: Woody Allen’s publisher cancels the planned release of his memoir, calling the decision ""a difficult one."" The move follows a walkout by dozens of employees yesterday. #woodyallen #publishing #hachette #walkout #books","['woodyallen', 'publishing', 'hachette', 'walkout', 'books']",,woody allen ’ publisher cancel plan release memoir call decision difficult one move follow walkout dozens employees yesterday woodyallen publish hachette walkout book
131,https://www.instagram.com/p/B9Z8qBkjX8t/,trinity_binsorter,"What does it mean that today I like so many, are afraid to come to the defense of an artist? We risk jobs, public humiliation, and incrimination to even support the presumption of innocence. Shame on the left, the home of free speech and free thought to now be the greatest threat to the first amendment. Shame on publishers and the former intellectual elite who once championed Genet, Ginsberg, and De Sade to fear the mob and condemn those accused without trial. Shame. The decision to ban Woody Allen’s memoir stains you forever. If you support silencing- you deserve no voice. #BanHachette #NewMcCarthyism #bookburners #1stAmendment #Fearrules #Woodyallen","['BanHachette', 'NewMcCarthyism', 'bookburners', '1stAmendment', 'Fearrules', 'Woodyallen']",,mean today like many afraid come defense artist risk job public humiliation incrimination even support presumption innocence shame leave home free speech free think greatest threat first amendment shame publishers former intellectual elite champion genet ginsberg de sade fear mob condemn accuse without trial shame decision ban woody allen ’ memoir stain forever support silence deserve voice banhachette newmccarthyism bookburners 1stamendment fearrules woodyallen
132,https://www.instagram.com/p/B9Z8qBkjX8t/,sonny.lindaguy,"Summary: Woody Allen along with Harvey Weinstein, Roman Polanski, >>> other Hollywood individuals are not considered perverts after years of adoration",,,summary woody allen along harvey weinstein roman polanski hollywood individuals consider pervert years adoration
133,https://www.instagram.com/p/B9Z8qBkjX8t/,ginnys829,👏🏻👏🏻👏🏻👏🏻👏🏻,,,👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻
134,https://www.instagram.com/p/B9Z8qBkjX8t/,rose_rose1399,Who cares.,,,care
135,https://www.instagram.com/p/B9Z8qBkjX8t/,littlemargaret603,Great!! ❤️,,,great ❤ ️
136,https://www.instagram.com/p/B9Z8qBkjX8t/,lisalioy,❤️,,,❤ ️
137,https://www.instagram.com/p/B9Z8qBkjX8t/,ljvpe,👏👏👏,,,👏 👏 👏
138,https://www.instagram.com/p/B9Z8qBkjX8t/,ufoundrich,😮😮,,,😮 😮
139,https://www.instagram.com/p/B9Z8qBkjX8t/,antny024,Now if they’d stop publishing for the other pedos. Donald Trump and Bill Clinton..,,,’ stop publish pedos donald trump bill clinton
140,https://www.instagram.com/p/B9Z8qBkjX8t/,trinity_binsorter,How heroic. I’m not burning the witch. I’m just declining to allow her to speak while you do.,,,heroic ’ burn witch ’ decline allow speak
141,https://www.instagram.com/p/B9Z8qBkjX8t/,saxonray67,"First case of coronavirus in Oklahoma confirmed
by Adam Kemp
Published: Fri, March 6, 2020 4:27 PM",,,first case coronavirus oklahoma confirm adam kemp publish fri march 6 two thousand twenty 427 pm
142,https://www.instagram.com/p/B9Z8qBkjX8t/,2013sage,Cos he's a creeper...,,,cos hes creeper
143,https://www.instagram.com/p/B9ZwKtBhNYM/,abcnews,"""He will tell you, 'That's my best friend!'"" A 5-year-old boy participated in ""Dress As Your Favorite Person Day""—by dressing as his school security officer. #kids #securityofficer #adorable #heroes","['kids', 'securityofficer', 'adorable', 'heroes']",,tell thats best friend 5yearold boy participate dress favorite person day — dress school security officer kid securityofficer adorable heroes
144,https://www.instagram.com/p/B9ZwKtBhNYM/,trina_simone,"Kids are taught to hate !!!!! Another clear example, if you teach love kids will love no matter gender or color ❤️❤️❤️❤️ STOP TEACHING UR CHILDREN TO BE RACIST!",,,kid teach hate another clear example teach love kid love matter gender color ❤ ️ ❤ ️ ❤ ️ ❤ ️ stop teach ur children racist
145,https://www.instagram.com/p/B9ZwKtBhNYM/,usefull.account,"I wish adults behaved like kids in some aspects. Nonjudgmental, goodhearted.",,,wish adults behave like kid aspects nonjudgmental goodhearted
146,https://www.instagram.com/p/B9ZwKtBhNYM/,peterodeh_01,Love comes naturally..... It's hatred that's taught..... 🙏,,,love come naturally hatred thats teach 🙏
147,https://www.instagram.com/p/B9ZwKtBhNYM/,krihsnacurtissmith,The boy has earrings?,,,boy earrings
148,https://www.instagram.com/p/B9ZwKtBhNYM/,nyjockey1,"👍👍👍👍👍 times 1,000. We need our Press to publish more stories like this!",,,👍 👍 👍 time 1000 need press publish stories like
149,https://www.instagram.com/p/B9ZwKtBhNYM/,chocolatesby_roz,Love it! Our Kids need roll models,,,love kid need roll model
150,https://www.instagram.com/p/B9ZwKtBhNYM/,jurybreton,"Beautiful, very nice. God bless this kid and the security officer. 💪💪❤️🙏🙏",,,beautiful nice god bless kid security officer 💪 💪 ❤ ️ 🙏 🙏
151,https://www.instagram.com/p/B9ZwKtBhNYM/,shalabymma,Beautiful ❤️❤️❤️,,,beautiful ❤ ️ ❤ ️ ❤ ️
152,https://www.instagram.com/p/B9ZwKtBhNYM/,melanierobins7,This is absolutely adorable,,,absolutely adorable
153,https://www.instagram.com/p/B9ZwKtBhNYM/,chosen2000,Both of them could not be cuter!!! ❤️❤️❤️❤️❤️,,,could cuter ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️
154,https://www.instagram.com/p/B9ZwKtBhNYM/,kabby_burger,Lmao😍. So cute,,,lmao 😍 cute
155,https://www.instagram.com/p/B9ZwKtBhNYM/,ripn4sty,Love to see that,,,love see
156,https://www.instagram.com/p/B9ZsItVFsDf/,abcnews,Elbow bumps are the new handshake amid the novel coronavirus outbreak—especially among officials. #covid19 #coronavirus #outbreak #politics #handshake,"['covid19', 'coronavirus', 'outbreak', 'politics', 'handshake']",,elbow bump new handshake amid novel coronavirus outbreak — especially among officials covid 19 coronavirus outbreak politics handshake
157,https://www.instagram.com/p/B9ZsItVFsDf/,marcusm.89,Aren’t we being told to cough and sneeze into our elbow area.....,,,’ tell cough sneeze elbow area
158,https://www.instagram.com/p/B9ZsItVFsDf/,_deehayes_,Black people been doing this on a regular. lmao they just gettin hip,,,black people regular lmao gettin hip
159,https://www.instagram.com/p/B9ZsItVFsDf/,eileen.stafford.54,Oh send pence on a cruise please,,,oh send pence cruise please
160,https://www.instagram.com/p/B9ZsItVFsDf/,nope2409,Like a bunch of Kindergartners 🙄Just wash your hands more and don’t touch your face...like we do every cold and flu season. This is getting ridiculous 😆,,,like bunch kindergartners 🙄 wash hand ’ touch facelike every cold flu season get ridiculous 😆
161,https://www.instagram.com/p/B9ZsItVFsDf/,joshmoral67,And this my peeps is breaking news...,,,peep break news
162,https://www.instagram.com/p/B9ZsItVFsDf/,amoshuarchive,What a bunch of genius’s we have running this country!🤦🏼‍♂️,,,bunch genius ’ run country 🤦 🏼 ‍ ♂ ️
163,https://www.instagram.com/p/B9ZsItVFsDf/,ladybugg2065,Nothing new Michelle Obama did fist bump and Howie Mandel did elbow bumps😊,,,nothing new michelle obama fist bump howie mandel elbow bump 😊
164,https://www.instagram.com/p/B9ZsItVFsDf/,originaldumptrump,“dosey doe and promenade the hall!”,,,“ dosey doe promenade hall ”
165,https://www.instagram.com/p/B9ZsItVFsDf/,editamarkovic,😂😂😂😂😂😂😂😂,,,😂 😂 😂
166,https://www.instagram.com/p/B9ZsItVFsDf/,therinareiley,LMAO😂,,,lmao 😂
167,https://www.instagram.com/p/B9ZsItVFsDf/,fbh1223,Two clowns rubbing elbows...what could go wrong?,,,two clown rub elbowswhat could go wrong
168,https://www.instagram.com/p/B9ZsItVFsDf/,chicanosworldwide,We been doing that bruh🇲🇽🤣💯,,,bruh 🇲 🇽 🤣 💯
169,https://www.instagram.com/p/B9ZqBgoj4Ef/,abcnews,"FAN FAVORITE: A teen with autism—described by his sister as ""a huge Michael Jordan fan""—transferred to a new school and was surprised by a thoughtful gift from his new teachers: a Chicago Bulls No. 23 jersey with the basketball great's name on the back. #jordan #basketball #autism #gooddeeds #texas","['jordan', 'basketball', 'autism', 'gooddeeds', 'texas']",,fan favorite teen autism — describe sister huge michael jordan fan — transfer new school surprise thoughtful gift new teachers chicago bull twentythree jersey basketball greats name back jordan basketball autism gooddeeds texas
170,https://www.instagram.com/p/B9ZqBgoj4Ef/,diana4ruthie,Awwwww he just warms my ❤️. I really hope Micheal Jordan sees this.,,,awwwww warm ❤ ️ really hope micheal jordan see
171,https://www.instagram.com/p/B9ZqBgoj4Ef/,megenagy,I love love love that ABC share these uplifting stories amidst keeping us updated on everything else too. Thank you ♥️,,,love love love abc share uplift stories amidst keep us update everything else thank ♥ ️
172,https://www.instagram.com/p/B9ZqBgoj4Ef/,lisarblair,Ready to play! Go fan day any day! Autism awareness is every day! Love This!!,,,ready play go fan day day autism awareness every day love
173,https://www.instagram.com/p/B9ZqBgoj4Ef/,educatormd,"This. Bless the teachers for their hearts. I absolutely love you all for this. Thanks ""coach"".🤗❤️",,,bless teachers hearts absolutely love thank coach 🤗 ❤ ️
174,https://www.instagram.com/p/B9ZqBgoj4Ef/,paythemhoesdust,that i love you made me tear ❤️😩,,,love make tear ❤ ️ 😩
175,https://www.instagram.com/p/B9ZqBgoj4Ef/,ninamamc,What an amazing way to welcome him to his new school. Transitions are sometimes hard for students with autism. ❤️,,,amaze way welcome new school transition sometimes hard students autism ❤ ️
176,https://www.instagram.com/p/B9ZqBgoj4Ef/,northside_bullyz_ca,🙏🏽🙏🏽,,,🙏 🏽 🙏 🏽
